"No.","Time","Source","Destination","Protocol","Length","Info"
"574","2022-09-28 13:07:50.087083","10.152.5.30","csweb1.cs.uchicago.edu","TCP","54","56064 > 443 [ACK] Seq=7067 Ack=592517 Win=4194240 Len=0"
"575","2022-09-28 13:07:50.088348","csweb1.cs.uchicago.edu","10.152.5.30","TLSv1.2","917","Application Data"
"576","2022-09-28 13:07:50.088350","csweb1.cs.uchicago.edu","10.152.5.30","TCP","56","443 > 56064 [ACK] Seq=593380 Ack=7024 Win=64128 Len=0"
"577","2022-09-28 13:07:50.088351","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"578","2022-09-28 13:07:50.088353","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"579","2022-09-28 13:07:50.088354","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"580","2022-09-28 13:07:50.088355","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"581","2022-09-28 13:07:50.088356","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"582","2022-09-28 13:07:50.088357","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"583","2022-09-28 13:07:50.088359","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"584","2022-09-28 13:07:50.088360","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"585","2022-09-28 13:07:50.088361","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"586","2022-09-28 13:07:50.088362","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"587","2022-09-28 13:07:50.088363","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"588","2022-09-28 13:07:50.088365","csweb1.cs.uchicago.edu","10.152.5.30","TLSv1.2","1221","Application Data"
"589","2022-09-28 13:07:50.088366","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"590","2022-09-28 13:07:50.088367","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"591","2022-09-28 13:07:50.088368","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"592","2022-09-28 13:07:50.088369","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"593","2022-09-28 13:07:50.088570","10.152.5.30","csweb1.cs.uchicago.edu","TCP","54","56064 > 443 [ACK] Seq=7067 Ack=615337 Win=4194240 Len=0"
"594","2022-09-28 13:07:50.088593","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"595","2022-09-28 13:07:50.088596","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"596","2022-09-28 13:07:50.088685","10.152.5.30","csweb1.cs.uchicago.edu","TCP","54","56064 > 443 [ACK] Seq=7067 Ack=618109 Win=4194240 Len=0"
"597","2022-09-28 13:07:50.090476","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"598","2022-09-28 13:07:50.090479","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"599","2022-09-28 13:07:50.090480","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"600","2022-09-28 13:07:50.090481","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"601","2022-09-28 13:07:50.090482","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"602","2022-09-28 13:07:50.090483","csweb1.cs.uchicago.edu","10.152.5.30","TLSv1.2","1221","Application Data"
"603","2022-09-28 13:07:50.090485","csweb1.cs.uchicago.edu","10.152.5.30","TLSv1.2","255","Application Data"
"604","2022-09-28 13:07:50.090486","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"605","2022-09-28 13:07:50.090487","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"606","2022-09-28 13:07:50.090488","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"607","2022-09-28 13:07:50.090489","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"608","2022-09-28 13:07:50.090490","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"609","2022-09-28 13:07:50.090491","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"610","2022-09-28 13:07:50.090492","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"611","2022-09-28 13:07:50.090494","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"612","2022-09-28 13:07:50.090495","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"613","2022-09-28 13:07:50.090496","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"614","2022-09-28 13:07:50.090497","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"615","2022-09-28 13:07:50.090498","csweb1.cs.uchicago.edu","10.152.5.30","TLSv1.2","1221","Application Data"
"616","2022-09-28 13:07:50.090657","10.152.5.30","csweb1.cs.uchicago.edu","TCP","54","56064 > 443 [ACK] Seq=7067 Ack=642820 Win=4194240 Len=0"
"617","2022-09-28 13:07:50.092667","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"618","2022-09-28 13:07:50.092671","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"619","2022-09-28 13:07:50.092672","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"620","2022-09-28 13:07:50.092673","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"621","2022-09-28 13:07:50.092674","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"622","2022-09-28 13:07:50.092676","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"623","2022-09-28 13:07:50.092677","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"624","2022-09-28 13:07:50.092678","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"625","2022-09-28 13:07:50.092679","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"626","2022-09-28 13:07:50.092680","csweb1.cs.uchicago.edu","10.152.5.30","TLSv1.2","1440","Application Data[TCP segment of a reassembled PDU]"
"627","2022-09-28 13:07:50.092682","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"628","2022-09-28 13:07:50.092683","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"629","2022-09-28 13:07:50.092684","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"630","2022-09-28 13:07:50.092685","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"631","2022-09-28 13:07:50.092686","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"632","2022-09-28 13:07:50.093007","10.152.5.30","csweb1.cs.uchicago.edu","TCP","54","56064 > 443 [ACK] Seq=7067 Ack=663610 Win=4194240 Len=0"
"633","2022-09-28 13:07:50.093035","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"634","2022-09-28 13:07:50.093038","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"635","2022-09-28 13:07:50.093084","10.152.5.30","csweb1.cs.uchicago.edu","TCP","54","56064 > 443 [ACK] Seq=7067 Ack=666382 Win=4194240 Len=0"
"636","2022-09-28 13:07:50.093121","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"637","2022-09-28 13:07:50.093124","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"638","2022-09-28 13:07:50.093125","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"639","2022-09-28 13:07:50.093127","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"640","2022-09-28 13:07:50.093222","10.152.5.30","csweb1.cs.uchicago.edu","TCP","54","56064 > 443 [ACK] Seq=7067 Ack=671926 Win=4194240 Len=0"
"641","2022-09-28 13:07:50.093243","csweb1.cs.uchicago.edu","10.152.5.30","TLSv1.2","1440","Application Data[TCP segment of a reassembled PDU]"
"642","2022-09-28 13:07:50.093245","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"643","2022-09-28 13:07:50.093319","10.152.5.30","csweb1.cs.uchicago.edu","TCP","54","56064 > 443 [ACK] Seq=7067 Ack=674698 Win=4194240 Len=0"
"644","2022-09-28 13:07:50.093336","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"645","2022-09-28 13:07:50.093338","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"646","2022-09-28 13:07:50.093431","10.152.5.30","csweb1.cs.uchicago.edu","TCP","54","56064 > 443 [ACK] Seq=7067 Ack=677470 Win=4194240 Len=0"
"647","2022-09-28 13:07:50.093431","10.152.5.30","csweb1.cs.uchicago.edu","TLSv1.2","182","Application Data"
"648","2022-09-28 13:07:50.093648","10.152.5.30","csweb1.cs.uchicago.edu","TLSv1.2","176","Application Data"
"649","2022-09-28 13:07:50.093703","10.152.5.30","csweb1.cs.uchicago.edu","TLSv1.2","186","Application Data"
"650","2022-09-28 13:07:50.095026","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"651","2022-09-28 13:07:50.095031","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"652","2022-09-28 13:07:50.095032","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"653","2022-09-28 13:07:50.095033","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"654","2022-09-28 13:07:50.095035","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"655","2022-09-28 13:07:50.095036","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"656","2022-09-28 13:07:50.095037","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"657","2022-09-28 13:07:50.095038","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"658","2022-09-28 13:07:50.095145","10.152.5.30","csweb1.cs.uchicago.edu","TCP","54","56064 > 443 [ACK] Seq=7449 Ack=688558 Win=4194240 Len=0"
"659","2022-09-28 13:07:50.097923","csweb1.cs.uchicago.edu","10.152.5.30","TLSv1.2","1440","Application DataApplication Data"
"660","2022-09-28 13:07:50.097927","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"661","2022-09-28 13:07:50.097928","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"662","2022-09-28 13:07:50.097930","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"663","2022-09-28 13:07:50.097931","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"664","2022-09-28 13:07:50.097932","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"665","2022-09-28 13:07:50.097933","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"666","2022-09-28 13:07:50.097935","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"667","2022-09-28 13:07:50.097936","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"668","2022-09-28 13:07:50.097937","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"669","2022-09-28 13:07:50.097938","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"670","2022-09-28 13:07:50.097940","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"671","2022-09-28 13:07:50.097941","csweb1.cs.uchicago.edu","10.152.5.30","TLSv1.2","1440","Application Data[TCP segment of a reassembled PDU]"
"672","2022-09-28 13:07:50.097942","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"673","2022-09-28 13:07:50.097943","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"674","2022-09-28 13:07:50.098075","10.152.5.30","csweb1.cs.uchicago.edu","TCP","54","56064 > 443 [ACK] Seq=7449 Ack=709348 Win=4194240 Len=0"
"675","2022-09-28 13:07:50.098123","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"676","2022-09-28 13:07:50.098126","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"677","2022-09-28 13:07:50.098127","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"678","2022-09-28 13:07:50.098163","10.152.5.30","csweb1.cs.uchicago.edu","TCP","54","56064 > 443 [ACK] Seq=7449 Ack=713506 Win=4194240 Len=0"
"679","2022-09-28 13:07:50.099080","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"680","2022-09-28 13:07:50.099084","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"681","2022-09-28 13:07:50.099085","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"682","2022-09-28 13:07:50.099086","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"683","2022-09-28 13:07:50.099088","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"684","2022-09-28 13:07:50.099089","csweb1.cs.uchicago.edu","10.152.5.30","TLSv1.2","1440","Application Data[TCP segment of a reassembled PDU]"
"685","2022-09-28 13:07:50.099090","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"686","2022-09-28 13:07:50.099091","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"687","2022-09-28 13:07:50.099092","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"688","2022-09-28 13:07:50.099093","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"689","2022-09-28 13:07:50.099095","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"690","2022-09-28 13:07:50.099096","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"691","2022-09-28 13:07:50.099097","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"692","2022-09-28 13:07:50.099098","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"693","2022-09-28 13:07:50.099242","10.152.5.30","csweb1.cs.uchicago.edu","TCP","54","56064 > 443 [ACK] Seq=7449 Ack=732910 Win=4194240 Len=0"
"694","2022-09-28 13:07:50.100154","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"695","2022-09-28 13:07:50.100157","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"696","2022-09-28 13:07:50.100158","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"697","2022-09-28 13:07:50.100159","csweb1.cs.uchicago.edu","10.152.5.30","TLSv1.2","1440","Application Data[TCP segment of a reassembled PDU]"
"698","2022-09-28 13:07:50.100160","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"699","2022-09-28 13:07:50.100161","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"700","2022-09-28 13:07:50.100162","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"701","2022-09-28 13:07:50.100164","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"702","2022-09-28 13:07:50.100165","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"703","2022-09-28 13:07:50.100166","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"704","2022-09-28 13:07:50.100167","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"705","2022-09-28 13:07:50.100230","10.152.5.30","csweb1.cs.uchicago.edu","TCP","54","56064 > 443 [ACK] Seq=7449 Ack=748156 Win=4194240 Len=0"
"706","2022-09-28 13:07:50.102512","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"707","2022-09-28 13:07:50.102515","csweb1.cs.uchicago.edu","10.152.5.30","TCP","56","443 > 56064 [ACK] Seq=749542 Ack=7449 Win=64128 Len=0"
"708","2022-09-28 13:07:50.102516","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"709","2022-09-28 13:07:50.102517","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"710","2022-09-28 13:07:50.102518","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"711","2022-09-28 13:07:50.102519","csweb1.cs.uchicago.edu","10.152.5.30","TLSv1.2","1440","Application DataApplication Data"
"712","2022-09-28 13:07:50.102520","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"713","2022-09-28 13:07:50.102522","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"714","2022-09-28 13:07:50.102523","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"715","2022-09-28 13:07:50.102524","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"716","2022-09-28 13:07:50.102525","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"717","2022-09-28 13:07:50.102526","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"718","2022-09-28 13:07:50.102527","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"719","2022-09-28 13:07:50.102529","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"720","2022-09-28 13:07:50.102691","10.152.5.30","csweb1.cs.uchicago.edu","TCP","54","56064 > 443 [ACK] Seq=7449 Ack=766174 Win=4194240 Len=0"
"721","2022-09-28 13:07:50.104795","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"722","2022-09-28 13:07:50.104799","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"723","2022-09-28 13:07:50.104800","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"724","2022-09-28 13:07:50.104801","csweb1.cs.uchicago.edu","10.152.5.30","TLSv1.2","1440","Application Data[TCP segment of a reassembled PDU]"
"725","2022-09-28 13:07:50.104803","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"726","2022-09-28 13:07:50.104804","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"727","2022-09-28 13:07:50.104805","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"728","2022-09-28 13:07:50.104806","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"729","2022-09-28 13:07:50.104807","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"730","2022-09-28 13:07:50.104809","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"731","2022-09-28 13:07:50.104810","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
